Action,Supplier Part No. / Reference,"BP Material / 
Service Master No.","Part Number 
Extension",Product Type,UOM,BP Short Description,BP Long Description,Supplier Description,Manufacturer Name,Manufacturer Part Number,Alternate Manufacturer Name,"Estimated Purchase 
Quantity
",2021 rates,2020 rates,Delta Price, Delta Price %,FILE SENT TO ELMIRA 2021 rates,APR 2021 PB,2021 Chris,,PN 80%,Desc 80%,MnF PN ,Price Unit,Range Price - Min,Range Price - Max,SLA_Leadtime,Incoterms Key,Incoterms Location,Incoterms Location Country,UNSPSC Code,Delivery Tolerance - Under %,Delivery Tolerance - Over %,Price Valid From,Price Valid to,Scale Pricing Quantity ,Minimum  Order Quantity,Maximum Order Quantity ,Lot Size,Internal Part Number,Export Control Status,Export Control No.,Plant Code,NCM Code,Material Origin,Material Usage,Internal ID,UNSPSC Code Description,Sub-Category,Category,1325
Change,142156-107,11043855,,Material,EA,"SPACER,SHIM:0.06IN THK,SS","SPACER,SHIM: 0.06IN THK,STAINLESS STEEL","SHIM:COLD FOOT,0.06IN THK,SS",SOLAR TURBINES,142156-107,,,48.86,50.2,-1.34,-3%,50.2,50.2,48.85685885,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31162815,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,142156-108,11043856,,Material,EA,"SPACER,SHIM:0.134IN THK,SS","SPACER,SHIM: 0.134IN THK,STAINLESS STEEL","SHIM:COLD FOOT,0.134IN THK,SS",SOLAR TURBINES,142156-108,,,73.33,75.34,-2.01,-3%,75.34,75.34,73.33001988,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31162815,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,142156-130,36024411,,Material,EA,"SPACER,SHIM:0.005IN THK","SPACER,SHIM: 0.005IN THK","SHIM:TRUNION FOOT,0.005IN THK",SOLAR TURBINES,142156-130,,,21.96,18.05,3.91,18%,18.05,18.05,21.9582505,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31162815,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,142156-131,36024412,,Material,EA,"SPACER,SHIM:0.01IN THK","SPACER,SHIM: 0.01IN THK","SHIM:TRUNION FOOT,0.01IN THK",SOLAR TURBINES,142156-131,,,25.48,20.94,4.54,18%,20.94,20.94,25.47713718,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31162815,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,142156-132,36024413,,Material,EA,"SPACER,SHIM:0.06IN THK","SPACER,SHIM: 0.06IN THK","SHIM:TRUNION FOOT,0.06IN THK",SOLAR TURBINES,142156-132,,,29.15,27.22,1.93,7%,27.22,27.22,29.14512922,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31162815,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,142156-133,36024414,,Material,EA,"SPACER,SHIM:0.134IN THK","SPACER,SHIM: 0.134IN THK","SHIM:TRUNION FOOT,0.134IN THK",SOLAR TURBINES,142156-133,,,43.08,44.27,-1.19,-3%,44.27,44.27,43.08151093,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31162815,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,142156-150,36024516,,Material,EA,"SPACER,SHIM:0.005IN THK","SPACER,SHIM: 0.005IN THK","SHIM:COLD FOOT,0.005IN THK",SOLAR TURBINES,142156-150,,,25.79,26.12,-0.33,-1%,26.12,26.12,25.79,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31162815,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,142156-151,36024517,,Material,EA,"SPACER,SHIM:0.01IN THK","SPACER,SHIM: 0.01IN THK","SHIM:COLD FOOT,0.01IN THK",SOLAR TURBINES,142156-151,,,29,23.85,5.15,18%,23.85,23.85,29,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31162815,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,142156-152,36024518,,Material,EA,"SPACER,SHIM:0.06IN THK","SPACER,SHIM: 0.06IN THK","SHIM:COLD FOOT,0.06IN THK",SOLAR TURBINES,142156-152,,,27.24,25.46,1.78,7%,25.46,25.46,27.24,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31162815,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,142156-153,36024519,,Material,EA,"SPACER,SHIM:0.134IN THK","SPACER,SHIM: 0.134IN THK","SHIM:COLD FOOT,0.134IN THK",SOLAR TURBINES,142156-153,,,50.27,41.33,8.94,18%,41.33,41.33,50.27,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31162815,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,142156-154,36024520,,Material,EA,"SPACER,SHIM:1/4IN THK,MTL","SPACER,SHIM: 1/4IN THK,METAL","SHIM:COLD FOOT,1/4IN THK",SOLAR TURBINES,142156-154,,,63.23,51.99,11.24,18%,51.99,51.99,63.23,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31162815,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,142156-226,36024417,,Material,EA,"SPACER,SHIM:0.134IN THK","SPACER,SHIM: 0.134IN THK","SHIM:TRUNNION FOOT,0.134IN THK",SOLAR TURBINES,142156-226,,,78.74,77.08,1.66,2%,77.08,77.08,78.74,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31162815,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,142156-227,36024418,,Material,EA,"SPACER,SHIM:1/4IN THK","SPACER,SHIM: 1/4IN THK","SHIM:TRUNNION FOOT,1/4IN THK",SOLAR TURBINES,142156-227,,,125.48,127.07,-1.59,-1%,127.07,127.07,125.48,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31162815,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,197422-2,11053479,,Material,EA,"CPLG,SHAFT HALF:SPLINED,HUB","COUPLING,SHAFT HALF: SPLINED,HUB",HUB:SPLINED,SOLAR TURBINES,197422-2,,,925.22,936.87,-11.65,-1%,936.87,936.87,925.22,,#N/A,#N/A,,1,,,88,FCA,BELGIUM,,20121410,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,FT33027-100,36500879508,,Material,EA,"CPLG:PRES,REMOVAL BOLT","COUPLING: PRESSURE,REMOVAL BOLT","COUPLING:PRESSURE, REMOVAL BOLT",SOLAR TURBINES,FT33027-100,,,8128.72,8231.06,-102.34,-1%,8231.06,8231.06,8128.72,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,20121410,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1017905,11042185,,Material,EA,"GSKT,SPWD:2IN PIPE,CLASS 300,304 STAINLE","GASKET,SPIRAL WOUND: 2IN PIPE,CLASS 300,304 STAINLESS STEEL WINDING","GASKET,SPIRAL WOUND:2IN PIPE,CLASS 300,304 STAINLESS STEEL WINDING,RAISE~D FACE",SOLAR TURBINES,1017905,,,5.18,5.59,-0.41,-8%,5.59,5.59,5.18,,#N/A,#N/A,,1,,,20,FCA,,,31181500,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1043265-1,36500787582,,Material,EA,"HLDR,FUSE:600V,WIRE,COOPER BUSSMANN,FUSE","HOLDER,FUSE: 600V,WIRE,COOPER BUSSMANN,FUSE CLASS: CC,15LB IN TORQUE","HOLDER,FUSE:600V",EATON,1043265-1,,,13.79,13.84,-0.05,0%,13.84,13.84,13.79,,#N/A,#N/A,,1,,,20,FCA,,,39121600,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1046415-30,36500787648,,Material,EA,CONNECTOR,CONNECTOR,CONNECTOR,SOLAR TURBINES,1046415-30,,,10.54,10.26,0.28,3%,10.26,10.26,10.54,,#N/A,#N/A,,1,,,20,FCA,,,39121400,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1051931-66,11042219,,Material,EA,"BLOCK,TERM:SCR TERMINAL","BLOCK,TERMINAL: SCREW TERMINAL","BLOCK,TERMINAL:SCREW TERMINAL,-20 TO 70DEG C",SOLAR TURBINES,1051931-66,,,195.43,180.86,14.57,7%,180.86,180.86,195.43,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,39121410,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1051931-68,36500890963,,Material,EA,"BLOCK,TERM:SCR TERMINAL","BLOCK,TERMINAL: SCREW TERMINAL","BLOCK,TERMINAL:SCREW TERMINAL,-20 TO 70DEG C",SOLAR TURBINES,1051931-68,,,201.11,185.02,16.09,8%,185.02,185.02,201.11,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31161500,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1051931-70,11042221,,Material,EA,"BASE:GENERIC SCREW,-20 TO 70DEG C","BASE: GENERIC SCREW,-20 TO 70DEG C","BASE:-20 TO 70DEG C,GENERIC SCREW",SOLAR TURBINES,1051931-70,,,201.11,185.02,16.09,8%,185.02,185.02,201.11,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,23153100,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1052168-3,11027733,,Material,EA,"TRANSMITTER,PRES:0 TO 800 PSI,INPUT: 0 T","TRANSMITTER,PRESSURE: 0 TO 800 PSI,INPUT: 0 TO 700 PSIG","TRANSMITTER,PRESSURE:0-800PSI RANGE",SOLAR TURBINES,1052168-3,,,1473.17,1514.09,-40.92,-3%,1514.09,1514.09,1473.17,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,41112410,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1053038-35,10131082,,Material,EA,"ISOLTR:VOLTAGE REPEATER,ISOLTR_MISC","ISOLATOR: VOLTAGE REPEATER,ISOLTR_MISC","ISOLATOR:VOLTAGE REPEATER,ISOLTR_MISC",SOLAR TURBINES,1053038-35,,,358.41,387.75,-29.34,-8%,387.75,387.75,358.41,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,32100000,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1064721-14,11042258,,Material,EA,"VLV,NEEDLE:1/4IN,ANSI 150,OPERATED: HAND","VALVE,NEEDLE: 1/4IN,ANSI 150,OPERATED: HAND","VALVE,NEEDLE:1/4IN,CLASS 150,HAND OPERATED",SOLAR TURBINES,1064721-14,,,397.95,409.01,-11.06,-3%,409.01,409.01,397.95,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,40141602,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1071411-3,11023762,,Material,EA,"RELAY,TD:MULTI FUNCTION,WATCHDOG,COIL RA","RELAY,TIME DELAY: MULTI FUNCTION,WATCHDOG,COIL RATING: 24VDC","RELAY:WATCHDOG TIMER,24VDC",SOLAR TURBINES,1071411-3,,,87.58,89.97,-2.39,-3%,89.97,89.97,87.58,,#N/A,#N/A,,1,,,50,FCA,,,39121500,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1089240-29,10174306,,Material,EA,"MODULE:FAST COUNTER,FLEX,SIZE: 2IN","MODULE: FAST COUNTER,FLEX,SIZE: 2IN","MODULE:FAST COUNTER,FLEX,2IN",SOLAR TURBINES,1089240-29,,,1265,1250.14,14.86,1%,1250.14,1250.14,1265,,#N/A,#N/A,,1,,,20,FCA,,,32151802,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1089241-14,11042254,,Material,EA,"MODULE:COMM,NETWORK,PROTOCOL: MODBUS","MODULE: COMMUNICATION,NETWORK,PROTOCOL: MODBUS","MODULE,NETWORK:COMMUNICATION,MODBUS",SOLAR TURBINES,1089241-14,,,2463.52,6662.5,-4198.98,-170%,6662.5,6662.5,2463.52,,#N/A,#N/A,,1,,,20,FCA,,,43201500,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,131230-6,36500788960,,Material,EA,"DETECTOR,RESIST TEMP","DETECTOR,RESISTANCE TEMPERATURE","DETECTOR,RESISTANCE TEMPERATURE",SOLAR TURBINES,131230-6,,,191.39,193.81,-2.42,-1%,193.81,193.81,191.39,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,41112200,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,190392-3,36500879074,,Material,EA,"VALVE:HND,1/2IN,6000PSI","VALVE: HAND,1/2IN,6000PSI","VALVE:1/2IN,6000PSI,HAND OPERATED",SOLAR TURBINES,1903923,,,480.78,494.14,-13.36,-3%,494.14,494.14,480.78,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,40141600,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,190584-1,36500890352,,Material,EA,VLV:DELTA P,VALVE: DELTA P,VALVE:DELTA P,SOLAR TURBINES,190584-1,,,142.34,144.13,-1.79,-1%,144.13,144.13,142.34,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,40141600,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,372187-101,11087525,,Material,EA,DUCT:BLEED,DUCT: BLEED,DUCT:BLEED,SOLAR TURBINES,372187-101,,,3906.04,4117.47,-211.43,-5%,4117.47,4117.47,3906.04,,154,2,154,1,,,20,FCA,BELGIUM,,40141900,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,918801C1,36500788964,,Material,EA,"DETECTOR,RESIST TEMP","DETECTOR,RESISTANCE TEMPERATURE","DETECTOR,RESISTANCE TEMPERATURE",SOLAR TURBINES,918801C1,,,191.39,193.81,-2.42,-1%,193.81,193.81,191.39,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,41112200,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,964527C2,36500892874,,Material,EA,"CYL,ACT LIN:BLWS,HYD,IGV ACTUATOR OPERAT","CYLINDER,ACTUATING LINEAR: BELLOW,HYDRAULIC,IGV ACTUATOR OPERATED","CYLINDER:BELLOW,HYDRAULIC IGV ACTUATOR",SOLAR TURBINES,964527C2,,,1195.88,1210.93,-15.05,-1%,1210.93,1210.93,1195.88,,#N/A,#N/A,,1,,,109,FCA,,,24111802,,,20200401,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,998367C1,36500788928,,Material,EA,SEALANT,SEALANT,SEALANT,SOLAR TURBINES,998367C1,,,11.03,11.34,-0.31,-3%,11.34,11.34,11.03,,#N/A,#N/A,,1,,,20,FCA,BELGIUM,,31201600,,,20190601,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,342643_9_2018,,,Service,EA,"EXPENSE,TRAVELING:MOB/DEMOB/LOCAL","EXPENSE,TRAVELING:MOBILIZATION/DEMOBILIZATION LOCAL IN AZERBAIJAN","EXPENSE,TRAVELING:MOB/DEMOB/LOCAL",,0,,,1644,1620,24,1.46%,1644,1620,,,,,,1,,,,FCA,,,90000000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,1,,,Service,HUR,"ENGINEER F/ AIOC,OFFSHOR","LABOR,ENGINEERING:ENGINEER,OFFSHORE,F/ AIOC,OVERTIME,MONDAY TO SUNDAY,AD HOC,AZERBAIJAN","LABOR,FIELD SERVICE:ENGINEER F/ AIOC,OFFSHORE,OVERTIME,MONDAY TO SUNDAY,AD HOC,AZERBAIJAN",,0,,,389.15,387.66,1.49,0.38%,389.15,387.66,,,,,,1,,,,FCA,,,71000000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,12,,,Service,DAY,"FIELD ENGR,AD HOC,ONSHR,","LABOR,ENGINEERING:FIELD ENGINEER,AD HOC,ONSHORE,MONDAY TO SUNDAY,10HOURS,F/ BTC,AZERBAIJAN,GEORGIA","LABOR,FIELD SERVICE:FIELD ENGINEER,AD HOC,ONSHORE,MONDAY TO SUNDAY,10HOURS,F/ BTC,AZERBAIJAN,GEORGIA",,0,,,2853.77,2842.84,10.93,0.38%,2853.77,2842.84,,,,,,1,,,,FCA,,,71000000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,14,,,Service,HUR,"ENGINEER F/ BTC,ONSHR,OV","LABOR,ENGINEERING:ENGINEER,ONSHORE,F/ BTC,OVERTIME,MONDAY TO SUNDAY,AD HOC,AZERBAIJAN-GEORGIA","LABOR,FIELD SERVICE:ENGINEER F/ BTC,ONSHORE,OVERTIME,MONDAY TO SUNDAY,AD HOC,AZERBAIJAN-GEORGIA",,0,,,389.15,387.66,1.49,0.38%,389.15,387.66,,,,,,1,,,,FCA,,,71000000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,25,,,Service,EA,P:SOLAR TURBINES OVERHAUL SERVICES,"SERVICE,EQUIPMENT MAINTENANCE REPAIR:SOLAR TURBINES OVERHAUL",SOLAR TURBINES OVERHAUL SERVICES,,0,,,0,0,0,0.00%,0,0,,,,,,1,,,,FCA,,,73000000,,,20190531,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,3,,,Service,DAY,"FIELD ENGR,AD HOC,OFFSHO","LABOR,ENGINEERING:FIELD ENGINEER,AD HOC,OFFSHORE,MONDAY TO SUNDAY,12 HOURS,F/ AZERBAIJAN INTERNATIONAL OPERATING COMPANY,AZERBAIJAN","LABOR,FIELD SERVICE:FIELD ENGINEER,AD HOC,OFFSHORE,MONDAY TO SUNDAY,12 HOURS,F/ AZERBAIJAN INTERNATIONAL OPERATING COMPANY,AZERBAIJAN",,0,,,3632.08,3618.16,13.92,0.38%,3632.08,3618.16,,,,,,1,,,,FCA,,,71000000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,33,,,Service,DAY,"LABOR,FIELD SVC:FIELD SERVICE REPRESENTA","LABOR,FIELD SERVICE:FIELD SERVICE REPRESENTATIVE,AD HOC,F/ BTC,ONSHORE,MONDAY TO SUNDAY,10HOURS,AZERBAIJAN,GEORGIA","LABOR,FIELD SERVICE:FIELD SERVICE REPRESENTATIVE,AD HOC,ONSHORE,MONDAY TO SUNDAY,10HOURS,F/ BTC,AZERBAIJAN,GEORGIA",,0,,,2039.85,2032.03,7.82,0.38%,2039.85,2032.03,,,,,,1,,,,FCA,,,71000000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,35,,,Service,HUR,"LABOR,FIELD SVC:REPRESENTATIVE F/ BTC,ON","LABOR,FIELD SERVICE:REPRESENTATIVE,ONSHORE,F/ BTC,OVERTIME,MONDAY TO SUNDAY,AD HOC,AZERBAIJAN-GEORGIA","LABOR,FIELD SERVICE:REPRESENTATIVE F/ BTC,ONSHORE,OVERTIME,MONDAY TO SUNDAY,AD HOC,AZERBAIJAN-GEORGIA",,0,,,278.62,277.55,1.07,0.38%,278.62,277.55,,,,,,1,,,,FCA,,,71000000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,36,,,Service,DAY,"LABOR,FIELD SVC:FIELD SERVICE REPRESENTA","LABOR,FIELD SERVICE:FIELD SERVICE REPRESENTATIVE,AD HOC,OFFSHORE,MONDAY TO SUNDAY,12 HOURS,F/ AZERBAIJAN INTERNATIONAL OPERATING COMPANY","LABOR,FIELD SERVICE:FIELD SERVICE REPRESENTATIVE,AD HOC,OFFSHORE,MONDAY TO SUNDAY,12 HOURS,F/ AZERBAIJAN INTERNATIONAL OPERATING COMPANY",,0,,,2596.17,2586.22,9.95,0.38%,2596.17,2586.22,,,,,,1,,,,FCA,,,71000000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,38,,,Service,HUR,"LABOR,FIELD SVC:REPRESENTATIVE F/ AIOC,O","LABOR,FIELD SERVICE:REPRESENTATIVE,OFFSHORE,F/ AIOC,OVERTIME,MONDAY TO SUNDAY,AD HOC,AZERBAIJAN","LABOR,FIELD SERVICE:REPRESENTATIVE F/ AIOC,OFFSHORE,OVERTIME,MONDAY TO SUNDAY,AD HOC,AZERBAIJAN",,0,,,278.62,277.55,1.07,0.38%,278.62,277.55,,,,,,1,,,,FCA,,,71000000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,4,,,Service,EA,P:PROVISION OF THIRD PARTY SERVICES,"SERVICE,THIRD PARTY:PROVISION",PROVISION OF THIRD PARTY SERVICES,,0,,,0,0,0,0.00%,0,0,,,,,,1,,,,FCA,,,73000000,,,20190531,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,5,,,Service,EA,P:ENGINEERING DESIGN AND PROJECT EXECUTI,"SERVICE,PROFESSIONAL ENGINEERING:ENGINEERING DESIGN AND PROJECT EXECUTION",ENGINEERING DESIGN AND PROJECT EXECUTION SERVICES,,0,,,0,0,0,0.00%,0,0,,,,,,1,,,,FCA,,,73000000,,,20190531,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,51,,,Service,DAY,"PROJECT FLEET MANAGER FEE, BTC GEORGIA (","LABOR,ENGINEERING:PROJECT FLEET MANAGER,BTC GEORGIA,SPLIT 53PCT","PROJECT FLEET MANAGER FEE, BTC GEORGIA (SPLIT 53%)",,0,,,750.97,750.97,0,0.00%,750.97,750.97,,,,,,1,,,,FCA,,,80161500,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,52,,,Service,DAY,"PROJECT FLEET MANAGER FEE, BTC AZERBAIJA","LABOR,ENGINEERING:PROJECT FLEET MANAGER,BTC AZERBAIJAN,SPLIT 21PCT","PROJECT FLEET MANAGER FEE, BTC AZERBAIJAN ( SPLIT 21%)",,0,,,297.55,297.55,0,0.00%,297.55,297.55,,,,,,1,,,,FCA,,,80161500,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,53,,,Service,DAY,"P:PROJECT FLEET MANAGER FEE, ACG ( SPLIT","LABOR,ENGINEERING:PROJECT FLEET MANAGER,ACG,SPLIT 0PCT","PROJECT FLEET MANAGER FEE, ACG ( SPLIT 0%)",,0,,,0,0,0,0.00%,0,0,,,,,,1,,,,FCA,,,80161500,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,54,,,Service,DAY,"PROJECT FLEET MANAGER FEE, SCP (SPLIT 2","LABOR,ENGINEERING:PROJECT FLEET MANAGER,SCP,SPLIT 26PCT","PROJECT FLEET MANAGER FEE, SCP (SPLIT 26%)",,0,,,368.4,368.4,0,0.00%,368.4,368.4,,,,,,1,,,,FCA,,,80161500,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,55,,,Service,MON,"LOCAL FIELD OFFICE COORDINATOR, BTC GEOR","LABOR,FIELD SERVICE:LOCAL FIELD OFFICE COORDINATOR,BTC GEORGIA,SPLIT 37PCT","LOCAL FIELD OFFICE COORDINATOR, BTC GEORGIA (SPLIT 37%)",,0,,,2305.47,2305.47,0,0.00%,2305.47,2305.47,,,,,,1,,,,FCA,,,81100000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,56,,,Service,MON,"LOCAL FIELD OFFICE COORDINATOR, BTC AZER","LABOR,FIELD SERVICE:LOCAL FIELD OFFICE COORDINATOR,BTC AZERBAIJAN,SPLIT 15PCT","LOCAL FIELD OFFICE COORDINATOR, BTC AZERBAIJ ( SPLIT 15%)",,0,,,934.65,934.65,0,0.00%,934.65,934.65,,,,,,1,,,,FCA,,,81100000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,58,,,Service,MON,"LOCAL FIELD OFFICE COORDINATOR, SCP (SP","LABOR,FIELD SERVICE:LOCAL FIELD OFFICE COORDINATOR,SCP,SPLIT 18PCT","LOCAL FIELD OFFICE COORDINATOR, SCP (SPLIT 18%)",,0,,,1121.58,1121.58,0,0.00%,1121.58,1121.58,,,,,,1,,,,FCA,,,81100000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,59,,,Service,DAY,EXPAT SITE TECHNICIAN FEE BTC GEORGIA (,"LABOR,FIELD SERVICE:SITE TECHNICIAN,BTC GEORGIA,SPLIT 63PCT,EXPATRIATE",EXPAT SITE TECHNICIAN FEE BTC GEORGIA ( SPLIT 63%),,0,,,915.46,915.46,0,0.00%,915.46,915.46,,,,,,1,,,,FCA,,,81100000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,60,,,Service,DAY,EXPAT SITE TECHNICIAN FEE BTC AZERBAIJAN,"LABOR,FIELD SERVICE:SITE TECHNICIAN,BTC AZERBAIJAN,SPLIT 25PCT,EXPATRIATE",EXPAT SITE TECHNICIAN FEE BTC AZERBAIJAN SPLIT 25%),,0,,,363.28,363.28,0,0.00%,363.28,363.28,,,,,,1,,,,FCA,,,81100000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,61,,,Service,DAY,"EXPAT SITE TECHNICIAN FEE , SCP ( SPLIT","LABOR,FIELD SERVICE:SITE TECHNICIAN,SCP,SPLIT 12PCT,EXPATRIATE","EXPAT SITE TECHNICIAN FEE , SCP ( SPLIT 12% )",,0,,,174.37,174.37,0,0.00%,174.37,174.37,,,,,,1,,,,FCA,,,81100000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,62,,,Service,DAY,"AZE LOCAL TECHNICIAN FEE,BTC AZERBAIJAN","LABOR,FIELD SERVICE:TECHNICIAN,BTC AZERBAIJAN,SPLIT 50PCT,LOCAL","AZE LOCAL TECHNICIAN FEE,BTC AZERBAIJAN ( SPLIT50%)",,0,,,646.64,646.64,0,0.00%,646.64,646.64,,,,,,1,,,,FCA,,,81100000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
Change,63,,,Service,DAY,"AZE LOCAL TECHNICIAN FEE, ACG","LABOR,FIELD SERVICE:TECHNICIAN,ACG AZERBAIJAN,SPLIT 50PCT,LOCAL","AZE LOCAL TECHNICIAN FEE, ACG ( SPLIT 50%)",,0,,,646.64,646.64,0,0.00%,646.64,646.64,,,,,,1,,,,FCA,,,81100000,,,20210201,20220131,1,,,,,,,,,,,4.41E+13,#REF!,#REF!,#REF!,1
