,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,index,Region,PO No.,PO Item No.,Incoterms,Incoterms Name,Material/Service No.,PO Item Description,Manufacturer Name,Vendor,Vendor Name,Manufacturer Part No.,PO Item Creation Date,PO Item Quantity,PO Item Quantity Unit,PO Item Unit Price,PO Item Value (GC),PO Item Value (GC) Unit,Product Category,Product Category Description,PO Status Name,PO Closed Status Name,PO Item Deletion Flag,Item Type Name,PO Type Name,Remaining PO Quantity,Long Description,Unit Price,Converted Price,UoM_label,Label
1,1268,844324,846775,846775,306205,AGT,4301146656,2,FCA,Free Carrier,11045408 (907754C3),"BUSHING:TAPERED SHOULDER,RNG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,907754C3,2019-09-12,16.0,EA,"USD 101,23",1619.68,USD,31171600,Bushings,Transaction Completed,Completed,#,Material,Fastrack,0.0,"BUSHING: TAPERED SHOULDER,RING",101.23,101.23,0,0.0
2,1292,848900,851429,851429,311548,AGT,4301160254,1,FCA,Free Carrier,11045408 (907754C3),BUSHING:RNG,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,907754C3,2020-01-23,6.0,EA,"USD 101,23",607.38,USD,31171600,Bushings,Ordered,Open,#,Material,Fastrack,6.0,"BUSHING: TAPERED SHOULDER,RING",101.23,101.23,0,0.0
3,1461,862734,865379,865379,327985,AGT,4301199237,1,FCA,Free Carrier,11045408 (907754C3),"BUSHING:TAPERED SHOULDER,RNG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,907754C3,2020-11-06,1.0,EA,"USD 101,23",101.23,USD,31171600,Bushings,Ordered,Open,#,Material,Fastrack,0.0,"BUSHING: TAPERED SHOULDER,RING",101.23,101.23,0,0.0
4,1462,862735,865380,865380,327986,AGT,4301199237,2,FCA,Free Carrier,11045408 (907754C3),"BUSHING:TAPERED SHOULDER,RNG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,907754C3,2020-11-06,1.0,EA,"USD 101,23",101.23,USD,31171600,Bushings,Ordered,Open,#,Material,Fastrack,0.0,"BUSHING: TAPERED SHOULDER,RING",101.23,101.23,0,0.0
5,1519,867142,869910,869910,333677,AGT,4301213734,1,FCA,Free Carrier,11045408 (907754C3),"BUSHING:TAPERED SHOULDER,RNG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,907754C3,2020-08-27,1.0,EA,"USD 101,23",101.23,USD,31171600,Bushings,Ordered,Open,#,Material,Fastrack,0.0,"BUSHING: TAPERED SHOULDER,RING",101.23,101.23,0,0.0
6,1521,867563,870396,870396,334259,AGT,4301214790,1,FCA,Free Carrier,11045408 (907754C3),"BUSHING:TAPERED SHOULDER,RNG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,907754C3,2020-03-09,1.0,EA,"USD 101,23",101.23,USD,31171600,Bushings,Ordered,Open,#,Material,Fastrack,0.0,"BUSHING: TAPERED SHOULDER,RING",101.23,101.23,0,0.0
7,1543,870057,873035,873035,337326,AGT,4301221622,1,FCA,Free Carrier,11045408 (907754C3),"BUSHING:TAPERED SHOULDER,RNG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,907754C3,2020-10-15,1.0,EA,"USD 101,23",101.23,USD,31171600,Bushings,Ordered,Open,#,Material,Fastrack,0.0,"BUSHING: TAPERED SHOULDER,RING",101.23,101.23,0,0.0
8,1560,870801,873787,873787,338224,AGT,4301224065,2,FCA,Free Carrier,11045408 (907754C3),"BUSHING:TAPERED SHOULDER,RNG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,907754C3,2020-10-29,1.0,EA,"USD 101,23",101.23,USD,31171600,Bushings,Ordered,Open,#,Material,Fastrack,0.0,"BUSHING: TAPERED SHOULDER,RING",101.23,101.23,0,0.0
9,1570,872193,875191,875191,340044,AGT,4301227646,1,FCA,Free Carrier,11045408 (907754C3),"BUSHING:TAPERED SHOULDER,RNG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,907754C3,2020-11-19,12.0,EA,"USD 101,23",1214.76,USD,31171600,Bushings,Ordered,Open,#,Material,Fastrack,0.0,"BUSHING: TAPERED SHOULDER,RING",101.23,101.23,0,0.0
10,1853,887833,891130,891130,358132,AGT,4301257219,3,FCA,Free Carrier,11045408 (907754C3),"BUSHING:TAPERED SHOULDER,RNG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,907754C3,2021-01-06,1.0,EA,"USD 101,16",101.16,USD,31171600,Bushings,Ordered,Open,#,Material,Gated,1.0,"BUSHING: TAPERED SHOULDER,RING",101.16,101.16,0,0.0
11,1856,887920,891227,891227,358267,AGT,4301257583,2,FCA,Free Carrier,11045408 (907754C3),"BUSHING:TAPERED SHOULDER,RNG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,907754C3,2021-03-06,1.0,EA,"USD 101,16",101.16,USD,31171600,Bushings,Ordered,Open,#,Material,Gated,1.0,"BUSHING: TAPERED SHOULDER,RING",101.16,101.16,0,0.0
12,1871,888457,891764,891764,358840,AGT,4301258652,1,FCA,Free Carrier,11045408 (907754C3),"BUSHING:TAPERED SHOULDER,RNG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,907754C3,2021-10-06,1.0,EA,"USD 98,64",98.64,USD,31171600,Bushings,Ordered,Open,#,Material,Gated,1.0,"BUSHING: TAPERED SHOULDER,RING",98.64,98.64,0,1.0
13,1890,889966,893275,893275,360424,AGT,4301261062,2,FCA,Free Carrier,11045408 (907754C3),"BUSHING:TAPERED SHOULDER,RNG",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,907754C3,2021-06-28,1.0,EA,"USD 98,64",98.64,USD,31171600,Bushings,Ordered,Open,#,Material,Gated,1.0,"BUSHING: TAPERED SHOULDER,RING",98.64,98.64,0,1.0
0,834,770219,771744,771744,217282,AGT,4300941537,1,FCA,Free Carrier,10007939 (903316C1),"PLUG,SPARK:23.8MM",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903316C1,2018-05-22,4.0,EA,"USD 78,44",313.76,USD,26101732,Spark plugs,Transaction Completed,Completed,#,Material,Gated,0.0,"PLUG,SPARK",78.44,78.44,0,1.0
1,1049,811827,813806,813806,267022,AGT,4301063416,7,FCA,Free Carrier,10007939 (903316C1),"PLUG,SPARK:23.8MM",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903316C1,2019-11-04,31.0,EA,"USD 169,60",5257.6,USD,26101732,Spark plugs,Ordered,Open,#,Material,Fastrack,0.0,"PLUG,SPARK",169.6,84.8,0,0.0
2,1291,848514,851043,851043,311154,AGT,4301160124,1,FCA,Free Carrier,10007939 (903316C1),"PLUG,SPARK:23.8MM,CS,F/ FLASHLIGHT IGNIT",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903316C1,2020-01-23,1.0,EA,"USD 169,84",169.84,USD,26101732,Spark plugs,Transaction Completed,Completed,#,Material,Gated,0.0,"PLUG,SPARK",169.84,84.92,0,0.0
3,1365,858250,860812,860812,322720,AGT,4301187110,1,FCA,Free Carrier,10007939 (903316C1),"PLUG,SPARK:23.8MM,CS,F/ FLASHLIGHT IGNIT",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903316C1,2020-04-21,17.0,EA,"USD 171,66",2918.22,USD,26101732,Spark plugs,Ordered,Closed,#,Material,Gated,0.0,"PLUG,SPARK",171.66,85.83,0,0.0
4,1371,858300,860862,860862,322778,AGT,4301187432,1,FCA,Free Carrier,10007939 (903316C1),"PLUG,SPARK:23.8MM,CS,F/ FLASHLIGHT IGNIT",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903316C1,2020-04-22,4.0,EA,"USD 171,66",686.64,USD,26101732,Spark plugs,Ordered,Open,#,Material,Gated,0.0,"PLUG,SPARK",171.66,85.83,0,0.0
5,1381,858356,860918,860918,322847,AGT,4301187674,1,FCA,Free Carrier,10007939 (903316C1),"PLUG,SPARK:23.8MM,CS,F/ FLASHLIGHT IGNIT",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903316C1,2020-04-23,4.0,EA,"USD 169,84",679.36,USD,26101732,Spark plugs,Ordered,Closed,#,Material,Gated,0.0,"PLUG,SPARK",169.84,84.92,0,0.0
6,1466,863332,865995,865995,328760,AGT,4301202113,1,FCA,Free Carrier,10007939 (903316C1),"PLUG,SPARK:23.8MM,CS,F/ FLASHLIGHT IGNIT",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903316C1,2020-06-24,2.0,EA,"USD 171,66",343.32,USD,26101732,Spark plugs,Ordered,Closed,#,Material,Gated,0.0,"PLUG,SPARK",171.66,85.83,0,0.0
7,1510,866251,868971,868971,332282,AGT,4301210067,1,FCA,Free Carrier,10007939 (903316C1),"PLUG,SPARK:23.8MM DIA,MATERIAL: CARBON S",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903316C1,2020-06-08,1.0,EA,"USD 171,66",171.66,USD,26101732,Spark plugs,Ordered,Closed,#,Material,Gated,0.0,"PLUG,SPARK",171.66,85.83,0,0.0
8,1568,871963,874961,874961,339729,AGT,4301227320,1,FCA,Free Carrier,10007939 (903316C1),"PLUG,SPARK:23.8MM DIA,MATERIAL: CARBON S",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,903316C1,2020-11-18,2.0,EA,"USD 171,66",343.32,USD,26101732,Spark plugs,Ordered,Open,#,Material,Gated,0.0,"PLUG,SPARK",171.66,85.83,0,0.0
9,1569,871964,874962,874962,339730,AGT,4301227320,2,FCA,Free Carrier,10007939 (903316C1),"PLUG,SPARK:23.8MM DIA,MATERIAL: CARBON S",Not Assigned,6015999,SOLAR TURBINES EUROPE SA,903316C1,2020-11-18,8.0,EA,"USD 171,66",1373.28,USD,26101732,Spark plugs,Ordered,Open,#,Material,Gated,0.0,"PLUG,SPARK",171.66,85.83,0,0.0
10,1594,874749,877881,877881,343166,AGT,4301233125,7,FCA,Free Carrier,10007939 (903316C1),"PLUG,SPARK:23.8MM DIA,MATERIAL: CARBON S",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903316C1,2020-12-24,1.0,EA,"USD 171,66",171.66,USD,26101732,Spark plugs,Ordered,Open,#,Material,Fastrack,1.0,"PLUG,SPARK",171.66,85.83,0,0.0
11,1686,877230,880398,880398,346206,AGT,4301238324,1,FCA,Free Carrier,10007939 (903316C1),"PLUG,SPARK:23.8MM DIA,MATERIAL: CARBON S",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903316C1,2021-01-28,1.0,EA,"USD 171,66",171.66,USD,26101732,Spark plugs,Ordered,Open,#,Material,Gated,1.0,"PLUG,SPARK",171.66,85.83,0,0.0
12,1705,878037,881205,881205,347076,AGT,4301239190,1,FCA,Free Carrier,10007939 (903316C1),"PLUG,SPARK:23.8MM DIA,MATERIAL: CARBON S",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903316C1,2021-02-02,4.0,EA,"USD 183,50",734.0,USD,26101732,Spark plugs,Ordered,Open,#,Material,Gated,0.0,"PLUG,SPARK",183.5,91.75,0,0.0
13,1707,878066,881234,881234,347116,AGT,4301239312,1,FCA,Free Carrier,10007939 (903316C1),"PLUG,SPARK:23.8MM DIA,MATERIAL: CARBON S",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,903316C1,2021-03-02,3.0,EA,"USD 171,66",514.98,USD,26101732,Spark plugs,Ordered,Open,#,Material,Gated,0.0,"PLUG,SPARK",171.66,85.83,0,0.0
0,847,777748,779423,779423,226523,AGT,4300964871,1,FCA,Free Carrier,36024216 (1106630-50),"ELEMENT,FLTR:DISPOS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1106630-50,2018-07-23,22.0,EA,"USD 9,41",207.02,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Gated,0.0,"FILTER,ELEMENT: DISPOSABLE,AIR",9.41,4.7,0,1.0
1,856,781526,783298,783298,231013,AGT,4300980173,1,EXW,From plant,36024216 (1106630-50),"ELEMENT,FLTR:DISPOS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1106630-50,2018-08-21,26.0,EA,"USD 9,15",237.9,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Fastrack,0.0,"FILTER,ELEMENT: DISPOSABLE,AIR",9.15,4.58,0,1.0
2,883,792937,794842,794842,244534,AGT,4301011232,1,FCA,Free Carrier,36024216 (1106630-50),"ELEMENT,FLTR:DISPOS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1106630-50,2018-11-20,46.0,EA,"USD 9,41",432.86,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Gated,0.0,"FILTER,ELEMENT: DISPOSABLE,AIR",9.41,4.7,0,1.0
3,939,803932,805896,805896,257312,AGT,4301043737,1,FCA,Free Carrier,36024216 (1106630-50),"ELEMENT,FLTR:DISPOS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1106630-50,2019-02-18,32.0,EA,"USD 4,59",146.88,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Gated,0.0,"FILTER,ELEMENT: DISPOSABLE,AIR",4.59,4.59,0,0.0
4,993,806406,808371,808371,260150,AGT,4301049806,1,EXW,From plant,36024216 (1106630-50),"ELEMENT,FLTR:DISPOS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1106630-50,2019-06-03,22.0,EA,"USD 10,17",223.74,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Fastrack,0.0,"FILTER,ELEMENT: DISPOSABLE,AIR",10.17,5.08,0,1.0
5,1021,809157,811132,811132,263742,AGT,4301058082,1,FCA,Free Carrier,36024216 (1106630-50),"ELEMENT,FLTR:DISPOS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1106630-50,2019-03-28,180.0,EA,"USD 10,17",1830.6,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Fastrack,0.0,"FILTER,ELEMENT: DISPOSABLE,AIR",10.17,5.08,0,1.0
6,1045,811823,813802,813802,267018,AGT,4301063416,3,FCA,Free Carrier,36024216 (1106630-50),"ELMNT,FILTER:DISPOS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1106630-50,2019-11-04,300.0,EA,"USD 10,17",3051.0,USD,40161500,Filters,Ordered,Open,#,Material,Fastrack,0.0,"FILTER,ELEMENT: DISPOSABLE,AIR",10.17,5.08,0,1.0
7,1114,815568,817579,817579,271700,AGT,4301073756,1,FCA,Free Carrier,36024216 (1106630-50),"ELMNT,FILTER:DISPOS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1106630-50,2019-09-05,32.0,EA,"USD 10,17",325.44,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Fastrack,0.0,"FILTER,ELEMENT: DISPOSABLE,AIR",10.17,5.08,0,1.0
8,1203,836951,839313,839313,297644,AGT,4301129749,1,FCA,Free Carrier,36024216 (1106630-50),"ELMNT,FILTER:DISPOS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1106630-50,2019-10-14,32.0,EA,"USD 4,96",158.72,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Fastrack,0.0,"FILTER,ELEMENT: DISPOSABLE,AIR",4.96,4.96,0,0.0
9,1209,837632,839994,839994,298459,AGT,4301131980,2,FCA,Free Carrier,36024216 (1106630-50),"ELMNT,FILTER:DISPOS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1106630-50,2019-10-21,44.0,EA,"USD 4,96",218.24,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Fastrack,0.0,"FILTER,ELEMENT: DISPOSABLE,AIR",4.96,4.96,0,0.0
10,1264,843587,846037,846037,305293,AGT,4301145736,1,FCA,Free Carrier,36024216 (1106630-50),"ELMNT,FILTER:DISPOS",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1106630-50,2019-05-12,27.0,EA,"USD 4,59",123.93,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Fastrack,0.0,"FILTER,ELEMENT: DISPOSABLE,AIR",4.59,4.59,0,0.0
11,1267,844323,846774,846774,306204,AGT,4301146656,1,FCA,Free Carrier,36024216 (1106630-50),"FLTR,ELMNT:DISPOS,AIR",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1106630-50,2019-09-12,96.0,EA,"USD 4,59",440.64,USD,40161500,Filters,Transaction Completed,Completed,#,Material,Fastrack,0.0,"FILTER,ELEMENT: DISPOSABLE,AIR",4.59,4.59,0,0.0
12,1436,859029,861596,861596,323623,AGT,4301189544,2,FCA,Free Carrier,36024216 (1106630-50),"FLTR,ELMNT:DISPOS,AIR",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1106630-50,2020-04-30,61.0,EA,"USD 4,59",279.99,USD,40161500,Filters,Ordered,Closed,#,Material,Fastrack,0.0,"FILTER,ELEMENT: DISPOSABLE,AIR",4.59,4.59,0,0.0
13,1648,875899,879056,879056,344476,AGT,4301235226,2,FCA,Free Carrier,36024216 (1106630-50),"FLTR,ELMNT:DISPOS,AIR",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1106630-50,2021-11-01,224.0,EA,"USD 4,59",1028.16,USD,40161500,Filters,Ordered,Open,#,Material,Fastrack,0.0,"FILTER,ELEMENT: DISPOSABLE,AIR",4.59,4.59,0,0.0
0,1526,868110,870974,870974,334957,AGT,4301216294,1,FCA,Free Carrier,36024370 (993359C1),O-RNG:RBR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,993359C1,2020-09-14,2.0,EA,"USD 23,58",47.16,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,0.0,O-RING: RUBBER,23.58,23.58,0,1.0
1,1530,868228,871108,871108,335116,AGT,4301217210,2,FCA,Free Carrier,36024370 (993359C1),O-RNG:RBR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,993359C1,2020-09-18,8.0,EA,"USD 23,58",188.64,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,0.0,O-RING: RUBBER,23.58,23.58,0,1.0
2,1548,870629,873611,873611,338011,AGT,4301223936,1,FCA,Free Carrier,36024370 (993359C1),O-RNG:RBR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,993359C1,2020-10-29,15.0,EA,"USD 23,58",353.7,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,0.0,O-RING: RUBBER,23.58,23.58,0,1.0
3,1549,870630,873612,873612,338012,AGT,4301223936,2,FCA,Free Carrier,36024370 (993359C1),O-RNG:RBR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,993359C1,2020-10-29,12.0,EA,"USD 23,58",282.96,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,0.0,O-RING: RUBBER,23.58,23.58,0,1.0
4,1564,871021,874007,874007,338475,AGT,4301224756,3,FCA,Free Carrier,36024370 (993359C1),O-RNG:RBR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,993359C1,2020-03-11,15.0,EA,"USD 23,58",353.7,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,0.0,O-RING: RUBBER,23.58,23.58,0,1.0
5,1565,871022,874008,874008,338476,AGT,4301224756,4,FCA,Free Carrier,36024370 (993359C1),O-RNG:RBR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,993359C1,2020-03-11,12.0,EA,"USD 23,58",282.96,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,0.0,O-RING: RUBBER,23.58,23.58,0,1.0
6,1576,874080,877114,877114,342247,AGT,4301230702,2,FCA,Free Carrier,36024370 (993359C1),O-RNG:RBR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,993359C1,2020-10-12,9.0,EA,"USD 24,06",216.54,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Fastrack,0.0,O-RING: RUBBER,24.06,24.06,0,0.0
7,1580,874423,877484,877484,342712,AGT,4301231864,1,FCA,Free Carrier,36024370 (993359C1),O-RNG:RBR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,993359C1,2020-12-17,6.0,EA,"USD 24,06",144.36,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Fastrack,0.0,O-RING: RUBBER,24.06,24.06,0,0.0
8,1653,875904,879061,879061,344482,AGT,4301235226,8,FCA,Free Carrier,36024370 (993359C1),O-RNG:RBR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,993359C1,2021-11-01,4.0,EA,"USD 24,06",96.24,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Fastrack,0.0,O-RING: RUBBER,24.06,24.06,0,0.0
9,1697,877717,880885,880885,346736,AGT,4301238907,8,FCA,Free Carrier,36024370 (993359C1),O-RNG:RBR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,993359C1,2021-01-02,3.0,EA,"USD 23,58",70.74,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,0.0,O-RING: RUBBER,23.58,23.58,0,1.0
10,1717,878624,881792,881792,347766,AGT,4301240618,1,FCA,Free Carrier,36024370 (993359C1),O-RNG:RBR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,993359C1,2021-10-02,2.0,EA,"USD 23,58",47.16,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,0.0,O-RING: RUBBER,23.58,23.58,0,1.0
11,1724,879739,882929,882929,349049,AGT,4301242281,2,FCA,Free Carrier,36024370 (993359C1),O-RNG:RBR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,993359C1,2021-02-22,1.0,EA,"USD 23,58",23.58,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,0.0,O-RING: RUBBER,23.58,23.58,0,1.0
12,1731,880400,883601,883601,349832,AGT,4301243804,2,FCA,Free Carrier,36024370 (993359C1),O-RNG:RBR,SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,993359C1,2021-03-03,1.0,EA,"USD 23,58",23.58,USD,31181506,O ring gaskets,Ordered,Open,#,Material,Gated,0.0,O-RING: RUBBER,23.58,23.58,0,1.0
0,1011,808049,810022,810022,262210,AGT,4301054768,1,FCA,Free Carrier,11026873 (1010476),"WASHER,FLT:1/2IN,1.063IN OD",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010476,2019-03-20,32.0,EA,"USD 15,18",485.76,USD,31161807,Flat washers,Transaction Completed,Completed,#,Material,Gated,0.0,"WASHER,FLAT: ROUND,1/2IN,1-1/16IN OD",15.18,1.52,0,2.0
1,1051,811829,813808,813808,267024,AGT,4301063416,9,FCA,Free Carrier,11026873 (1010476),"WASHER,FLT:1/2IN,1.063IN OD,10/PACK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010476,2019-11-04,493.0,EA,"USD 15,18",7483.74,USD,31161800,Washers,Ordered,Open,#,Material,Fastrack,0.0,"WASHER,FLAT: ROUND,1/2IN,1-1/16IN OD",1.52,1.52,1,1.0
2,1055,812718,814703,814703,268192,AGT,4301066081,1,FCA,Free Carrier,11026873 (1010476),"WASHER,FLT:1/2IN,1.063IN OD",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010476,2019-04-18,378.0,EA,"USD 15,18",5738.04,USD,31161807,Flat washers,Ordered,Closed,#,Material,Fastrack,0.0,"WASHER,FLAT: ROUND,1/2IN,1-1/16IN OD",15.18,1.52,0,2.0
3,1060,812723,814708,814708,268197,AGT,4301066081,4,FCA,Free Carrier,11026873 (1010476),"WASHER,FLT:1/2IN,1.063IN OD",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010476,2019-04-18,1134.0,EA,"USD 15,18",17214.12,USD,31161807,Flat washers,Ordered,Closed,#,Material,Fastrack,0.0,"WASHER,FLAT: ROUND,1/2IN,1-1/16IN OD",15.18,1.52,0,2.0
4,1129,817887,819958,819958,274619,AGT,4301080289,1,FCA,Free Carrier,11026873 (1010476),"WASHER,FLT:1/2IN,1.063IN OD",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010476,2019-05-29,10.0,EA,"USD 15,18",151.8,USD,31161807,Flat washers,Transaction Completed,Completed,#,Material,Gated,0.0,"WASHER,FLAT: ROUND,1/2IN,1-1/16IN OD",15.18,1.52,0,2.0
5,1454,861564,864201,864201,326583,AGT,4301195637,1,FCA,Free Carrier,11026873 (1010476),"WASHER,FLT:RND,1/2IN,1-1/16IN OD,10/PACK",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010476,2020-05-27,2.0,EA,"USD 13,30",26.6,USD,31161807,Flat washers,Ordered,Closed,#,Material,Gated,0.0,"WASHER,FLAT: ROUND,1/2IN,1-1/16IN OD",1.33,1.33,1,1.0
6,1551,870632,873614,873614,338014,AGT,4301223936,4,FCA,Free Carrier,11026873 (1010476),"WASHER,FLT:RND,1/2IN,1-1/16IN OD",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010476,2020-10-29,25.0,EA,"USD 13,30",332.5,USD,31161807,Flat washers,Ordered,Open,#,Material,Gated,0.0,"WASHER,FLAT: ROUND,1/2IN,1-1/16IN OD",13.3,1.33,0,2.0
7,1605,875185,878337,878337,343648,AGT,4301233447,4,FCA,Free Carrier,11026873 (1010476),"WASHER,FLT:RND,1/2IN,1-1/16IN OD",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010476,2020-12-28,40.0,EA,"USD 13,32",532.8,USD,31161807,Flat washers,Ordered,Open,#,Material,Fastrack,0.0,"WASHER,FLAT: ROUND,1/2IN,1-1/16IN OD",13.32,1.33,0,2.0
8,1691,877711,880879,880879,346730,AGT,4301238907,2,FCA,Free Carrier,11026873 (1010476),"WASHER,FLT:RND,1/2IN,1-1/16IN OD",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010476,2021-01-02,39.0,EA,"USD 10,70",417.3,USD,31161807,Flat washers,Ordered,Open,#,Material,Gated,0.0,"WASHER,FLAT: ROUND,1/2IN,1-1/16IN OD",10.7,1.53,0,0.0
9,1719,878626,881794,881794,347768,AGT,4301240618,3,FCA,Free Carrier,11026873 (1010476),"WASHER,FLT:RND,1/2IN,1-1/16IN OD",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010476,2021-10-02,39.0,EA,"USD 10,70",417.3,USD,31161807,Flat washers,Ordered,Open,#,Material,Gated,0.0,"WASHER,FLAT: ROUND,1/2IN,1-1/16IN OD",10.7,1.53,0,0.0
10,1723,879738,882928,882928,349048,AGT,4301242281,1,FCA,Free Carrier,11026873 (1010476),"WASHER,FLT:RND,1/2IN,1-1/16IN OD",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010476,2021-02-22,35.0,EA,"USD 10,70",374.5,USD,31161807,Flat washers,Ordered,Open,#,Material,Gated,0.0,"WASHER,FLAT: ROUND,1/2IN,1-1/16IN OD",10.7,1.53,0,0.0
11,1730,880399,883600,883600,349831,AGT,4301243804,1,FCA,Free Carrier,11026873 (1010476),"WASHER,FLT:RND,1/2IN,1-1/16IN OD",SOLAR TURBINES,6015999,SOLAR TURBINES EUROPE SA,1010476,2021-03-03,29.0,EA,"USD 10,70",310.3,USD,31161807,Flat washers,Ordered,Open,#,Material,Gated,0.0,"WASHER,FLAT: ROUND,1/2IN,1-1/16IN OD",10.7,1.53,0,0.0
